ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
MF,glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity,6,1,0.05127478738385571,1,CHSY3
BP,ER-nucleus signaling pathway,46,2,0.05137416553296394,1,"EIF2S1,FBXW7"
BP,smoothened signaling pathway involved in ventral spinal cord interneuron specification,3,1,0.051535033389884424,1,GLI2
BP,regulation of renal sodium excretion,8,1,0.05193562620669533,1,CORIN
MF,histone H3K36 dimethyltransferase activity,4,1,0.052033220864485946,1,SMYD3
BP,negative regulation of microtubule polymerization or depolymerization,38,2,0.052049017263250195,1,"APC2,TBCD"
BP,serotonin secretion,10,1,0.052069661451448715,1,LILRB1
BP,isotype switching to IgA isotypes,8,1,0.05241032771907428,1,MLH1
BP,response to BMP,178,4,0.052417819001546774,1,"GATA5,AMHR2,PPM1A,ADAMTS12"
BP,cellular response to BMP stimulus,178,4,0.052417819001546774,1,"GATA5,AMHR2,PPM1A,ADAMTS12"
BP,apoptotic process involved in development,41,2,0.05258477449118604,1,"BCL2L11,MEGF10"
BP,regulation of blood volume by renin-angiotensin,8,1,0.052675850792125535,1,RPS6KA2
BP,tubulin complex assembly,9,1,0.05273534871644721,1,TBCD
BP,type III interferon-mediated signaling pathway,11,1,0.05300308596868009,1,JAK1
BP,cellular response to type III interferon,11,1,0.05300308596868009,1,JAK1
BP,double-strand break repair via classical nonhomologous end joining,6,1,0.05327912958146724,1,UVRAG
BP,circulatory system development,1220,15,0.05334064006571887,1,"PDLIM5,GATA5,AMHR2,GLI2,RBM20,JAK1,CCDC40,FBXW7,PRKCA,RNF213,RPS6KA2,NXN,TNFAIP2,ADAM12,SEMA3E"
CC,plasma membrane protein complex,581,9,0.053377519971452334,1,"APC2,DMD,PDE4B,PRKCA,SHISA9,CACNA1D,KCNAB2,CD3D,CD3G,GABBR2"
BP,regulation of cation channel activity,122,3,0.05337985274717584,1,"CTSS,DMD,PDE4B"
BP,negative regulation of dendritic cell apoptotic process,8,1,0.05345315370628899,1,LILRB1
BP,response to lipopolysaccharide,348,5,0.05350936896442841,1,"LILRB1,CD180,PDE4B,PRKCA,ERBIN"
BP,regulation of angiotensin-activated signaling pathway,4,1,0.05354923431625219,1,PRKCA
MF,SH2 domain binding,41,2,0.05383074727050723,1,"LILRB1,AFAP1"
BP,neuron-glial cell signaling,5,1,0.05405001962115382,1,GABBR2
MF,ribosomal protein S6 kinase activity,7,1,0.05453889848684407,1,RPS6KA2
BP,heart process,255,5,0.05474572769169675,1,"CORIN,DMD,PDE4B,RPS6KA2,CACNA1D"
CC,"phosphatidylinositol 3-kinase complex, class III",7,1,0.05490323093168732,1,UVRAG
BP,interleukin-9-mediated signaling pathway,6,1,0.055142199351324715,1,JAK1
BP,cellular response to interleukin-9,6,1,0.055142199351324715,1,JAK1
BP,interleukin-11-mediated signaling pathway,6,1,0.05536293504875627,1,JAK1
CC,GLI-SUFU complex,4,1,0.05542910375906243,1,GLI2
BP,response to type III interferon,12,1,0.05567995912318274,1,JAK1
BP,negative regulation of myeloid leukocyte differentiation,53,2,0.05603603756298427,1,"LILRB1,FBXW7"
BP,regulation of interleukin-1-mediated signaling pathway,10,1,0.056037402612125385,1,IL1RN
BP,non-lytic viral release,14,1,0.05609135485488368,1,CHMP7
CC,syntrophin complex,4,1,0.056180596672619286,1,DMD
BP,positive regulation of DNA recombination,70,2,0.05628145886731018,1,"MLH1,MRNIP"
CC,amphisome,13,1,0.05665953465351787,1,CHMP7
BP,immune response-inhibiting signal transduction,11,1,0.05672460649552396,1,LILRB1
BP,regulation of intestinal absorption,12,1,0.056887506864455935,1,ENPP7
BP,lipopolysaccharide-mediated signaling pathway,58,2,0.05747714762847915,1,"CD180,PRKCA"
BP,acetyl-CoA biosynthetic process from pyruvate,11,1,0.05767610204261962,1,PDK1
MF,interleukin-1 binding,9,1,0.05820501930737517,1,IL1RN
BP,negative regulation of nuclear division,63,2,0.058479591466483946,1,"RPS6KA2,MAD1L1"
MF,transition metal ion binding,1088,12,0.05848720171872521,1,"GATA5,DMD,TRIML2,KDM2A,ZCCHC14,GLI2,RBM20,ENPP7,HRNR,MGAT5,PPM1A,PRKCA,OGFOD3"
MF,double-stranded RNA adenosine deaminase activity,6,1,0.05859195483808972,1,ADARB2
BP,oviduct development,5,1,0.058635197294519804,1,CSMD1
BP,regulation of endothelial tube morphogenesis,6,1,0.05912309654605789,1,ADAMTS12
BP,cellular response to corticosteroid stimulus,59,2,0.059387786141986025,1,"BCL2L11,SMYD3"
BP,oocyte differentiation,65,2,0.05938779487017467,1,"RPS6KA2,LGR5"
CC,G protein-coupled receptor dimeric complex,7,1,0.059555586016401055,1,GABBR2
BP,thymus development,49,2,0.059726124641441,1,"BCL2L11,MAD1L1"
CC,astrocyte end-foot,9,1,0.059782585366631696,1,EIF2S1
BP,fatty acid beta-oxidation using acyl-CoA dehydrogenase,12,1,0.06055854840762971,1,ETFB
BP,meiotic telomere clustering,10,1,0.0607733727823385,1,MLH1
BP,regulation of relaxation of cardiac muscle,6,1,0.060922559701370116,1,PDE4B
BP,response to interleukin-9,7,1,0.060936513307373534,1,JAK1
BP,reproductive structure development,302,5,0.061203821574997735,1,"BCL2L11,ADAM32,AMHR2,ROR2,CSMD1"
BP,regulation of signaling receptor activity,108,3,0.06135476483675292,1,"FBXW7,LYNX1,SHISA9"
BP,regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway,10,1,0.06143093377177258,1,ERBIN
BP,negative regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning,7,1,0.06144389391609813,1,GPR161
MF,bioactive lipid receptor activity,16,1,0.06192571822029238,1,LPAR2
BP,regulation of ceramide biosynthetic process,12,1,0.062267862465412625,1,ENPP7
BP,epithelial cell proliferation involved in renal tubule morphogenesis,4,1,0.06230611134268755,1,LGR5
BP,adenosine to inosine editing,7,1,0.062546411483283465,1,ADARB2
BP,somatic hypermutation of immunoglobulin genes,12,1,0.06260068199034154,1,MLH1
BP,positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,10,1,0.06267202417795469,1,BCL2L11
BP,response to molecule of bacterial origin,369,5,0.0629798191876032,1,"LILRB1,CD180,PDE4B,PRKCA,ERBIN"
BP,regulation of membrane tubulation,5,1,0.06309024067232182,1,ATP10A
CC,ESCRT I complex,11,1,0.06336470211099883,1,UEVLD
BP,chromosome localization to nuclear envelope involved in homologous chromosome segregation,11,1,0.06362535346379335,1,MLH1
CC,microtubule,463,7,0.06389954494572728,1,"APC2,TTLL11,ROR2,TBCD,CLIP2,KCNAB2,CHMP7"
BP,reproductive system development,306,5,0.06396470179718715,1,"BCL2L11,ADAM32,AMHR2,ROR2,CSMD1"
CC,cytoplasmic side of plasma membrane,170,4,0.06424877363910199,1,"JAK1,SRMS,KCNAB2,CHMP7"
BP,skeletal muscle satellite cell differentiation,9,1,0.0643581160100782,1,MEGF10
BP,cell adhesion involved in heart morphogenesis,6,1,0.064429553920884175,1,GATA5
MF,MHC class Ib protein binding,8,1,0.06464303433403225,1,LILRB1
MF,antioxidant activity,83,2,0.06471906845130518,1,"MGST1,NXN"
BP,negative regulation of relaxation of muscle,7,1,0.06493995620917956,1,PDE4B
MF,thioredoxin-disulfide reductase (NADP) activity,7,1,0.06512954660560435,1,NXN
BP,regulation of myeloid cell differentiation,210,4,0.06516422021685757,1,"LILRB1,ROR2,FBXW7,PRKCA"
BP,lysosomal membrane organization,14,1,0.06521538637926884,1,CHMP7
BP,skin epidermis development,128,3,0.06573350310929381,1,"GLI2,HRNR,LGR5"
BP,regulation of excretion,11,1,0.06583111355800898,1,CORIN
BP,positive regulation of T cell apoptotic process,13,1,0.06605212365899879,1,BCL2L11
BP,gonadotrophin-releasing hormone neuronal migration to the hypothalamus,6,1,0.06610722733233887,1,SEMA3E
BP,hypothalamic tangential migration using cell-axon interactions,6,1,0.06610722733233887,1,SEMA3E
BP,negative regulation of non-canonical Wnt signaling pathway,6,1,0.06617653367844357,1,RNF213
BP,interleukin-4-mediated signaling pathway,10,1,0.06621572635785815,1,JAK1
BP,midbody abscission,17,1,0.06633276977685226,1,CHMP7
MF,acetylcholine receptor regulator activity,14,1,0.06651736610416106,1,LYNX1
MF,neurotransmitter receptor regulator activity,14,1,0.06651736610416106,1,LYNX1
MF,tRNA-specific adenosine deaminase activity,8,1,0.06678975472125366,1,ADARB2
BP,positive regulation of neuron apoptotic process,56,2,0.06688848974514784,1,"BCL2L11,FBXW7"
BP,negative regulation of adenylate cyclase-activating adrenergic receptor signaling pathway,6,1,0.06776240858944667,1,PDE4B
BP,positive regulation of myeloid leukocyte differentiation,60,2,0.06786548082348222,1,"ROR2,PRKCA"
BP,positive regulation of digestive system process,12,1,0.06828530635432574,1,ENPP7
MF,calcium-dependent protein serine/threonine phosphatase activity,7,1,0.06848197154990246,1,PPM1A
BP,hypothalamus cell migration,7,1,0.06861366759432264,1,SEMA3E
BP,cellular response to manganese ion,10,1,0.06870079735447761,1,EIF2S1
BP,cellular response to biotic stimulus,265,4,0.06885171810234889,1,"LILRB1,CD180,PDE4B,PRKCA"
MF,non-membrane spanning protein tyrosine kinase activity,45,2,0.06912263746928994,1,"JAK1,SRMS"
BP,hindgut morphogenesis,7,1,0.0691417059451237,1,GLI2
MF,phosphatidylcholine flippase activity,5,1,0.06914682246965051,1,ATP10A
BP,negative regulation of T cell proliferation,71,2,0.06926421691592241,1,"LILRB1,MAD1L1"
BP,ventral spinal cord interneuron specification,7,1,0.06929879811790643,1,GLI2
BP,cell fate specification involved in pattern specification,7,1,0.06929879811790643,1,GLI2
BP,regulation of atrial cardiac muscle cell membrane repolarization,8,1,0.06953000612379756,1,CACNA1D
CC,AP-1 adaptor complex,12,1,0.06991370247097332,1,AP1G2
BP,cellular response to hydroperoxide,8,1,0.06992536790488517,1,MGST1
BP,gonad development,230,4,0.07005649244194916,1,"BCL2L11,ADAM32,AMHR2,CSMD1"
MF,growth hormone receptor binding,10,1,0.0701624575472529,1,JAK1
BP,interleukin-2-mediated signaling pathway,9,1,0.0702144941675373,1,JAK1
BP,cellular response to interleukin-2,9,1,0.0702144941675373,1,JAK1
BP,response to corticosteroid,148,3,0.07132850439183262,1,"BCL2L11,IL1RN,SMYD3"
BP,microtubule severing,8,1,0.07144970029300865,1,TTLL11
BP,regulation of isotype switching to IgG isotypes,15,1,0.07200759705415191,1,MLH1
CC,clathrin-coated vesicle membrane,133,3,0.07201348895583132,1,"ROR2,AP1G2,CD3D,CD3G"
BP,intrinsic apoptotic signaling pathway in response to oxidative stress,63,2,0.07205421228577222,1,"PDK1,FBXW7"
CC,Bcl-2 family protein complex,10,1,0.07212122699396398,1,BCL2L11
BP,positive regulation of apoptotic signaling pathway,145,3,0.07216982792217046,1,"BCL2L11,CTSS,FBXW7"
BP,hypothalamus gonadotrophin-releasing hormone neuron differentiation,8,1,0.07219046832890373,1,SEMA3E
BP,hypothalamus gonadotrophin-releasing hormone neuron development,8,1,0.07219046832890373,1,SEMA3E
MF,UDP-glycosyltransferase activity,145,3,0.07219982133734755,1,"CHSY3,MGAT5,GALNT16"
BP,T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,10,1,0.07253576579673693,1,LILRB1
BP,macroautophagy,329,5,0.07274710038055848,1,"RNF213,SCOC,UVRAG,MTMR3,CHMP7"
MF,manganese ion binding,64,2,0.07292744334983192,1,"MGAT5,PPM1A"
BP,skeletal muscle satellite cell activation,8,1,0.07293281867935862,1,MEGF10
CC,eukaryotic 48S preinitiation complex,17,1,0.07321613727552136,1,EIF2S1
MF,tubulin binding,376,6,0.07330414374992798,1,"BCL2L11,APC2,TTLL11,PDE4B,TBCD,CLIP2"
BP,regulation of type B pancreatic cell apoptotic process,9,1,0.07339127049200579,1,EIF2S1
BP,macrophage differentiation,64,2,0.07342181566202875,1,"ROR2,PRKCA"
BP,regulation of IRE1-mediated unfolded protein response,14,1,0.07368446617047977,1,BCL2L11
BP,regulation of sphingolipid biosynthetic process,13,1,0.07405162164595357,1,ENPP7
BP,regulation of membrane lipid metabolic process,13,1,0.07405162164595357,1,ENPP7
CC,centriolar subdistal appendage,10,1,0.0742976817532572,1,CCDC68
BP,isotype switching to IgG isotypes,16,1,0.07458716169725424,1,MLH1
BP,short-term memory,11,1,0.074640817542023,1,CUX2
BP,spindle midzone assembly,14,1,0.0747105328354642,1,MLH1
BP,somatic diversification of immune receptors via somatic mutation,13,1,0.07479541503441944,1,MLH1
BP,serine family amino acid catabolic process,14,1,0.07481796137758588,1,SCLY
BP,positive regulation of spindle checkpoint,12,1,0.07485208773131337,1,MAD1L1
BP,positive regulation of mitotic cell cycle spindle assembly checkpoint,12,1,0.07485208773131337,1,MAD1L1
BP,epithelial cilium movement involved in determination of left/right asymmetry,13,1,0.0749563237395411,1,CCDC40
BP,hindgut development,8,1,0.07543374127749958,1,GLI2
BP,regulation of osteoclast differentiation,69,2,0.07546433063731192,1,"LILRB1,FBXW7"
CC,nuclear pore nuclear basket,12,1,0.07568513377320965,1,MAD1L1
BP,telomere localization,12,1,0.0757804122834036,1,MLH1
MF,mismatched DNA binding,14,1,0.07603974036549872,1,MLH1
MF,RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding,8,1,0.07613166614795902,1,SMYD3
BP,T cell selection,53,2,0.07652301005557649,1,"JAK1,CD3D,CD3G"
BP,epithelial tube morphogenesis,334,6,0.07654052072271375,1,"GLI2,CCDC40,CSMD1,ADAMTS12,LGR5,SEMA3E"
BP,development of primary sexual characteristics,235,4,0.07666799653035518,1,"BCL2L11,ADAM32,AMHR2,CSMD1"
BP,cyclic purine nucleotide metabolic process,40,2,0.07670892597610485,1,"ADCY9,PDE4B"
BP,lipid droplet formation,14,1,0.07703790080756776,1,RNF213
BP,female gamete generation,163,3,0.07723319373871568,1,"MLH1,RPS6KA2,LGR5"
BP,floor plate development,11,1,0.07742275557647305,1,GLI2
CC,membrane protein complex,1188,13,0.07745588224694581,1,"APC2,DMD,PDE4B,UEVLD,PRKCA,SHISA9,UVRAG,CACNA1D,KCNAB2,AP1G2,CD3D,CD3G,CHMP7,GABBR2"
BP,positive regulation of lymphocyte apoptotic process,16,1,0.0776043380115551,1,BCL2L11
BP,endosome to lysosome transport via multivesicular body sorting pathway,17,1,0.07784016747257212,1,CHMP7
BP,cyclic nucleotide metabolic process,41,2,0.07799970442806131,1,"ADCY9,PDE4B"
BP,resolution of meiotic recombination intermediates,16,1,0.07841035771269678,1,MLH1
BP,renal sodium excretion,11,1,0.0785250771427577,1,CORIN
BP,fatty acid homeostasis,17,1,0.07862492424544983,1,ENPP7
BP,response to bacterium,694,7,0.07874176443545065,1,"LILRB1,CD180,MLH1,PDE4B,PRKCA,ERBIN,RNF213"
CC,translation preinitiation complex,19,1,0.07874770378485053,1,EIF2S1
BP,heart induction,9,1,0.07887223019180888,1,GATA5
BP,regulation of dendritic cell differentiation,13,1,0.0790963896234636,1,LILRB1
BP,regulation of nucleotide-binding oligomerization domain containing signaling pathway,15,1,0.07929995625701393,1,ERBIN
BP,regulation of system process,557,8,0.07941659779637467,1,"CORIN,GATA5,DMD,CUX2,ENPP7,PDE4B,PRKCA,CACNA1D"
BP,mammary gland branching involved in pregnancy,7,1,0.07947903566219952,1,CSMD1
BP,regulation of dendritic spine morphogenesis,42,2,0.07953132938094204,1,"PDLIM5,CUX2"
BP,regulation of heart contraction,208,4,0.07954339004964794,1,"CORIN,DMD,PDE4B,CACNA1D"
BP,membrane depolarization during SA node cell action potential,5,1,0.07958462614267156,1,CACNA1D
BP,positive regulation of gamma-delta T cell activation,9,1,0.07990021414148915,1,LILRB1
MF,"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor",12,1,0.079901115512974,1,NXN
MF,"phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity",11,1,0.08003951860489576,1,MTMR3
MF,protein-glutamic acid ligase activity,10,1,0.08041921292568846,1,TTLL11
MF,tubulin-glutamic acid ligase activity,10,1,0.08041921292568846,1,TTLL11
MF,structural constituent of myelin sheath,11,1,0.0806804042214102,1,CMTM8
BP,glutathione transport,9,1,0.08068364598660269,1,MGST1
MF,pre-mRNA intronic binding,13,1,0.08103957632414713,1,RBM20
BP,positive regulation of T cell differentiation in thymus,11,1,0.08140288479963546,1,GLI2
BP,dendritic cell apoptotic process,11,1,0.0814700590625749,1,LILRB1
BP,regulation of dendritic cell apoptotic process,11,1,0.0814700590625749,1,LILRB1
BP,endoplasmic reticulum unfolded protein response,75,2,0.08160350279490126,1,"BCL2L11,EIF2S1"
BP,positive regulation of type II interferon production,77,2,0.08166314975728914,1,"LILRB1,PDE4B"
BP,desmosome organization,10,1,0.08174793800208008,1,PRKCA
BP,regulation of mitotic spindle assembly,21,1,0.08214186521785855,1,CHMP7
BP,positive regulation of response to stimulus,2287,22,0.08268181360209251,1,"BCL2L11,LILRB1,GATA5,CTSS,CUX2,GPR20,CD180,MGAT5,MLH1,ROR2,MRNIP,PDE4B,PPM1A,FBXW7,PRKCA,ERBIN,SRMS,MAD1L1,LGR5,CD3D,CD3G,LPAR2,SEMA3E"
MF,interleukin-1 receptor binding,17,1,0.08274723735398505,1,IL1RN
CC,meiotic spindle,15,1,0.08301951959254168,1,RPS6KA2
BP,regulation of heart morphogenesis,10,1,0.08304617239911335,1,GATA5
BP,positive regulation of myoblast proliferation,14,1,0.08310461227797018,1,MEGF10
BP,negative regulation of glial cell apoptotic process,9,1,0.08312724942865428,1,PRKCA
BP,negative regulation of peptidyl-cysteine S-nitrosylation,8,1,0.08324373679559177,1,DMD
BP,positive regulation of fibroblast apoptotic process,10,1,0.0832585043608376,1,BCL2L11
BP,negative regulation of heterotypic cell-cell adhesion,11,1,0.08326699909836947,1,IL1RN
BP,regulation of cell-cell adhesion involved in gastrulation,11,1,0.08326699909836947,1,IL1RN
BP,regulation of neurotransmitter receptor activity,46,2,0.08342182201276369,1,"LYNX1,SHISA9"
BP,positive regulation of Ras protein signal transduction,57,2,0.08359834354398904,1,"GPR20,LPAR2"
BP,negative regulation of triglyceride metabolic process,15,1,0.08398341928385109,1,FBXW7
BP,protein O-linked glycosylation via serine,10,1,0.08416983163278045,1,GALNT16
BP,endosome to lysosome transport,71,2,0.08442372253873603,1,"UEVLD,CHMP7"
BP,regulation of leukocyte differentiation,320,5,0.08460568719213737,1,"LILRB1,GLI2,ROR2,FBXW7,PRKCA"
BP,protein dephosphorylation,201,4,0.08476823925913592,1,"MGAT5,PPM1A,PTPRN2,MTMR3"
BP,regulation of translation in response to endoplasmic reticulum stress,12,1,0.08506348074468655,1,EIF2S1
CC,mRNA cap binding complex,12,1,0.0850892316033285,1,RAMAC
BP,proteoglycan catabolic process,11,1,0.08520504693565895,1,ADAMTS12
BP,negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway,11,1,0.08555369188980183,1,PDE4B
BP,response to interleukin-2,11,1,0.08560243581077623,1,JAK1
BP,negative regulation of interferon-beta production,15,1,0.08607772263125978,1,LILRB1
BP,positive regulation of phospholipid metabolic process,14,1,0.08623742204901913,1,ENPP7
BP,mitotic nuclear membrane disassembly,7,1,0.08651431589022669,1,PRKCA
MF,voltage-gated calcium channel activity involved in cardiac muscle cell action potential,5,1,0.08658832471198773,1,CACNA1D
BP,cell-cell adhesion involved in gastrulation,12,1,0.0869287423147335,1,IL1RN
MF,glutathione peroxidase activity,22,1,0.08721122929957328,1,MGST1
BP,negative regulation of transforming growth factor beta production,12,1,0.08736705879936998,1,LILRB1
BP,regulation of lipid metabolic process,342,5,0.0876313308792012,1,"ENPP7,PDK1,FBXW7,RNF213,MTMR3"
MF,acetylcholine receptor binding,11,1,0.08777557695003246,1,LYNX1
MF,opsonin binding,21,1,0.0878135023732046,1,MEGF10
BP,regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning,11,1,0.08821608670334795,1,GPR161
BP,post-embryonic animal organ morphogenesis,11,1,0.08864560813968417,1,BCL2L11
MF,unmethylated CpG binding,10,1,0.08871254969732095,1,KDM2A
BP,maintenance of organelle location,13,1,0.08894782645372079,1,UVRAG
CC,specific granule,160,3,0.08916146562682757,1,"ILF2,STK10,KCNAB2"
BP,regulation of postsynapse organization,103,3,0.08988097447215034,1,"PDLIM5,CUX2,ROR2"
MF,ubiquitin-protein transferase activator activity,13,1,0.09001739322956555,1,FBXW7
BP,regulation of translational initiation in response to stress,14,1,0.09011762540515138,1,EIF2S1
