ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
BP,positive regulation of leukocyte degranulation,24,2,0.021465344642696622,1,"PTAFR,GAB2"
MF,calcium-dependent protein kinase C activity,15,2,0.021521039924629736,1,"PRKCB,PRKCH"
MF,U4atac snRNA binding,4,1,0.02159007083456181,1,GEMIN5
BP,regulation of leukocyte adhesion to vascular endothelial cell,41,2,0.02164286921378401,1,"ETS1,PTAFR"
BP,phosphatidylinositol 5-phosphate metabolic process,2,1,0.02178293762422283,1,MTMR3
BP,positive regulation of superoxide dismutase activity,3,1,0.02179353756865078,1,PARK7
BP,negative regulation of mast cell chemotaxis,1,1,0.021880490823518242,1,RIN3
BP,L-lysine catabolic process to acetyl-CoA via saccharopine,3,1,0.021951054783696383,1,DLST
BP,chylomicron assembly,4,1,0.02198266533221495,1,LPCAT3
BP,tricarboxylic acid cycle,33,2,0.02201654672673175,1,"DLST,OGDH"
BP,negative regulation of RNA polymerase II transcription preinitiation complex assembly,2,1,0.02210604722969974,1,THRA
BP,UDP catabolic process,3,1,0.02220425147045117,1,ENTPD7
BP,pyrimidine nucleoside diphosphate catabolic process,3,1,0.02220425147045117,1,ENTPD7
BP,pyrimidine ribonucleoside diphosphate catabolic process,3,1,0.02220425147045117,1,ENTPD7
BP,protein-lipid complex assembly,30,2,0.022307618943585843,1,"LPCAT3,LCAT"
CC,glutamyl-tRNA(Gln) amidotransferase complex,3,1,0.022346362088911477,1,GATB
MF,glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity,3,1,0.022346362088911477,1,GATB
BP,glutaminyl-tRNAGln biosynthesis via transamidation,3,1,0.022346362088911477,1,GATB
CC,H zone,1,1,0.022374321619807517,1,DST
MF,enzyme-substrate adaptor activity,64,3,0.022438247491774446,1,"FZR1,AXIN1,BTRC"
BP,small molecule metabolic process,1842,23,0.022521673428151985,1,"LPCAT3,CEL,PARK7,ACSM6,DLST,ETFB,ALDH2,ACSL1,FARSA,UBR4,SERINC5,PNKD,B4GALT1,SLC16A12,LCAT,OGDH,ADIPOR1,PDE4D,GATB,PRKCB,ENTPD7,PTAFR,TKT,MAPKAPK2"
BP,regulation of histone H4 acetylation,1,1,0.022730275956405397,1,AUTS2
BP,positive regulation of histone H4 acetylation,1,1,0.022730275956405397,1,AUTS2
BP,positive regulation of histone H4-K16 acetylation,1,1,0.022730275956405397,1,AUTS2
MF,protein kinase C activity,16,2,0.022755856399111266,1,"PRKCB,PRKCH"
BP,adenylate cyclase-activating adrenergic receptor signaling pathway involved in positive regulation of heart rate,1,1,0.022769930813922343,1,PDE4D
BP,detoxification of hydrogen peroxide,3,1,0.022788043259285,1,PARK7
BP,positive regulation of NAD(P)H oxidase activity,4,1,0.022872966387087114,1,PARK7
MF,carboxylic ester hydrolase activity,153,4,0.023097242696143824,1,"CEL,ALDH2,LCAT,NDST2"
BP,purinergic nucleotide receptor signaling pathway,31,2,0.02322060767676101,1,"P2RY2,PTAFR"
CC,vacuolar HOPS complex,2,1,0.023352045008217158,1,VPS39
CC,lysosomal HOPS complex,2,1,0.023352045008217158,1,VPS39
BP,regulation of gastro-intestinal system smooth muscle contraction,5,1,0.02359574461636304,1,PTAFR
BP,positive regulation of gastro-intestinal system smooth muscle contraction,5,1,0.02359574461636304,1,PTAFR
BP,regulation of lamellipodium organization,53,3,0.02371745019880145,1,"AUTS2,BIN3,RREB1"
BP,regulation of histone methylation,19,2,0.02401366765010284,1,"AUTS2,KANSL1"
BP,adenylate cyclase-activating adrenergic receptor signaling pathway involved in regulation of heart rate,2,1,0.02428723389689541,1,PDE4D
BP,negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway,5,1,0.024426799951825322,1,PARK7
MF,N-acetylglucosamine deacetylase activity,3,1,0.024502922234885528,1,NDST2
BP,positive regulation of epidermal cell differentiation,28,2,0.024505809304990973,1,"IL20,PRKCH"
BP,positive regulation of intestinal cholesterol absorption,3,1,0.024517771053921743,1,LPCAT3
MF,histone H3S28 kinase activity,2,1,0.024921030212764293,1,RPS6KA4
BP,phosphatidylserine metabolic process,23,2,0.024923897555211034,1,"LPCAT3,SERINC5"
BP,negative regulation of DNA demethylation,3,1,0.0251338329355176,1,DPPA3
BP,regulation of high-density lipoprotein particle assembly,4,1,0.02518778917647697,1,LCAT
BP,aromatic amino acid family biosynthetic process,4,1,0.025282082064495694,1,PARK7
BP,response to methylglyoxal,2,1,0.025570672271015036,1,PARK7
BP,adenylate cyclase-activating adrenergic receptor signaling pathway,27,2,0.02566837961528008,1,"AKAP13,PDE4D"
BP,myoblast migration involved in skeletal muscle regeneration,4,1,0.02569278542726066,1,BIN3
MF,heparan sulfate N-deacetylase activity,3,1,0.025809839494039283,1,NDST2
BP,positive regulation of female receptivity,2,1,0.026004556365978863,1,THRA
MF,transketolase activity,3,1,0.02618691127082352,1,TKT
BP,negative regulation of Rho-dependent protein serine/threonine kinase activity,2,1,0.02629519048045083,1,HEG1
BP,creatinine metabolic process,2,1,0.026329455127159434,1,SLC16A12
BP,regulation of brown fat cell differentiation,25,2,0.026499895967647347,1,"METRNL,RREB1"
BP,regulation of insulin receptor signaling pathway,69,3,0.026703362010479875,1,"ADIPOR1,PRKCB,PTPRE"
BP,regulation of meiotic nuclear division,33,2,0.026746712573324775,1,"FZR1,RPS6KA2"
MF,parathyroid hormone receptor activity,2,1,0.026906993262244317,1,PTH2R
MF,phytanate-CoA ligase activity,2,1,0.02699150799453411,1,ACSL1
MF,pristanate-CoA ligase activity,2,1,0.02699150799453411,1,ACSL1
BP,sperm-egg recognition,51,2,0.027018120438454366,1,"B4GALT1,CD9"
BP,chloride ion homeostasis,19,2,0.027051332667573702,1,"SLC12A4,SLC12A6"
BP,L-lysine catabolic process to acetyl-CoA,4,1,0.02708206136979528,1,DLST
BP,L-lysine catabolic process,4,1,0.02708206136979528,1,DLST
BP,L-lysine metabolic process,4,1,0.02708206136979528,1,DLST
BP,regulation of serine C-palmitoyltransferase activity,3,1,0.027112366577684777,1,SERINC5
BP,protein K11-linked ubiquitination,29,2,0.02727081939789528,1,"FZR1,ANAPC11"
BP,lipid modification,192,5,0.027402484894934246,1,"LPCAT3,ETFB,INPP5D,ADIPOR1,MTMR3"
BP,positive regulation of anaphase-promoting complex-dependent catabolic process,3,1,0.027602340230389513,1,FZR1
BP,positive regulation of intestinal absorption,4,1,0.027879442344796383,1,LPCAT3
BP,positive regulation of intestinal lipid absorption,4,1,0.027879442344796383,1,LPCAT3
MF,[heparan sulfate]-glucosamine N-sulfotransferase activity,4,1,0.028109354805041745,1,NDST2
BP,positive regulation of protein modification by small protein conjugation or removal,129,4,0.02820740695210297,1,"FZR1,NDFIP2,AXIN1,BTRC"
BP,death-inducing signaling complex assembly,3,1,0.028243847610758044,1,PARK7
MF,G protein-coupled UTP receptor activity,3,1,0.028337143957586113,1,P2RY2
BP,regulation of protein K48-linked deubiquitination,3,1,0.028625529713952023,1,PARK7
MF,phospholipase A2 inhibitor activity,6,1,0.028633313546944875,1,ANXA9
BP,protein K48-linked ubiquitination,65,3,0.028764932355362274,1,"ZNRF2,UBE2G1,ZNRF1"
BP,positive regulation of DNA-binding transcription factor activity,243,6,0.02897892608876776,1,"PARK7,PRKCB,PRKCH,TRIM26,ARHGEF5,RPS6KA4"
BP,lactate biosynthetic process,4,1,0.028981215677553827,1,PARK7
MF,CoA-ligase activity,27,2,0.029002825110532864,1,"ACSM6,ACSL1"
BP,positive regulation of antigen receptor-mediated signaling pathway,27,2,0.029916739548382868,1,"PRKCB,PRKCH"
MF,methylated histone binding,77,3,0.029978957929609702,1,"CDYL2,ZZEF1,DPPA3"
CC,SMN complex,10,1,0.0301198171032011,1,GEMIN5
BP,regulation of transcytosis,2,1,0.030210580812399416,1,PTAFR
BP,positive regulation of transcytosis,2,1,0.030210580812399416,1,PTAFR
MF,phosphatidylinositol bisphosphate phosphatase activity,26,2,0.030235878319001458,1,"INPP5D,MTMR3"
BP,positive regulation of epidermis development,32,2,0.030380238930165216,1,"IL20,PRKCH"
BP,regulation of systemic arterial blood pressure by hormone,38,2,0.03039187416795792,1,"RPS6KA2,NDST2"
BP,regulation of DNA-binding transcription factor activity,404,8,0.030671714610522434,1,"CHP1,PARK7,PRKCB,PRKCH,TRIM26,ARHGEF5,BTRC,RPS6KA4"
BP,amino acid metabolic process,287,6,0.03084021847016041,1,"PARK7,DLST,ETFB,FARSA,SERINC5,GATB"
BP,monoatomic anion homeostasis,21,2,0.031045533680642442,1,"SLC12A4,SLC12A6"
MF,molecular adaptor activity,576,11,0.031108315697169073,1,"AKAP13,ZZEF1,BICD2,FZR1,BIN3,SH3RF1,CSTPP1,AXIN1,BTRC,DLG5,GAB2"
MF,nuclear androgen receptor binding,26,2,0.03129282018288252,1,"PARK7,PRKCB"
BP,histone modification,120,4,0.031424704040642445,1,"AUTS2,KANSL1,EP400,SMYD3"
BP,regulation of NAD(P)H oxidase activity,7,1,0.031457873569756045,1,PARK7
CC,intracellular protein-containing complex,895,13,0.031552698226949893,1,"FBXW8,KANSL1,FZR1,ANAPC11,GATB,TRAPPC14,EP400,SMURF2,AXIN1,URI1,BTRC,BABAM2,RNF144A"
BP,regulation of lipid metabolic process,342,7,0.03170130733233183,1,"LPCAT3,CHP1,UBR4,ADIPOR1,THRA,OPA3,MTMR3"
BP,negative regulation of neutrophil differentiation,2,1,0.031786230278937226,1,INPP5D
MF,G protein-coupled pyrimidinergic nucleotide receptor activity,4,1,0.03193818694361834,1,P2RY2
BP,organonitrogen compound metabolic process,5973,61,0.031994415049441886,1,"LPCAT3,CEL,CHP1,PARK7,ACSM6,DLST,ETFB,ALDH2,ACSL1,FARSA,ZNRF2,FKBP1A,AAK1,UBR4,RYBP,SERINC5,GEMIN5,PNKD,AUTS2,FBXW8,B4GALT1,KANSL1,GRK5,UBAC2,ITIH1,SLC16A12,BOLA3,LCAT,OGDH,IL20,FZR1,PDE4D,ANAPC11,CAB39,GATB,NDFIP2,PRKCB,PRKCH,ENTPD7,PTAFR,HEG1,SH3RF1,EP400,PTPRE,RPS6KA2,SMURF2,SMYD3,TKT,UBE2G1,TRIM26,RNF103,ARHGEF5,AXIN1,MRPL45,MAP4K3,ZNRF1,NDST2,MTMR3,BTRC,RPS6KA4,MAPKAPK2,BABAM2,RNF144A,MAML1"
BP,regulation of Rho-dependent protein serine/threonine kinase activity,3,1,0.03211602424419879,1,HEG1
CC,centriolar satellite,118,4,0.03272929056533075,1,"PATJ,CCDC57,TRAPPC14,CSTPP1"
BP,regulation of neutrophil differentiation,3,1,0.03285695326323151,1,INPP5D
BP,lymph circulation,2,1,0.032934255866926644,1,HEG1
BP,primary alcohol metabolic process,106,3,0.03300146276088391,1,"CEL,PARK7,ALDH2"
MF,transcription coregulator activity,491,10,0.03325802450955305,1,"PARK7,CDYL2,DNMT3A,ETS1,RYBP,PRKCB,TRERF1,URI1,CREG1,MAML1"
MF,carboxylesterase activity,6,1,0.03345957541418078,1,ALDH2
MF,methylation-dependent protein binding,79,3,0.03352130804042762,1,"CDYL2,ZZEF1,DPPA3"
BP,glycerolipid biosynthetic process,248,6,0.03356407685951168,1,"LPCAT3,TTC7B,ACSL1,INPP5D,LCAT,MTMR3"
MF,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity",4,1,0.03361084663071129,1,B4GALT1
BP,positive regulation of acylglycerol transport,3,1,0.033852181686178096,1,LPCAT3
BP,positive regulation of triglyceride transport,3,1,0.033852181686178096,1,LPCAT3
BP,regulation of cellular amino acid biosynthetic process,3,1,0.033891879392086995,1,PARK7
BP,adrenergic receptor signaling pathway,33,2,0.03414297086798918,1,"AKAP13,PDE4D"
BP,regulation of cellular response to insulin stimulus,71,3,0.03417135146302501,1,"ADIPOR1,PRKCB,PTPRE"
BP,protein maturation by [4Fe-4S] cluster transfer,7,1,0.03433107475878698,1,BOLA3
MF,protein-cysteine methyltransferase activity,2,1,0.034342034279040194,1,DNMT3A
BP,response to symbiont,6,1,0.03454702411240555,1,PTAFR
BP,response to symbiotic bacterium,6,1,0.03454702411240555,1,PTAFR
BP,positive regulation of long-chain fatty acid import across plasma membrane,2,1,0.0347800914017814,1,ACSL1
CC,catalytic complex,1690,21,0.03485430008690786,1,"DLST,DNMT3A,ETFB,FARSA,FBXW8,KANSL1,OGDH,FZR1,ANAPC11,CAB39,GATB,PNN,PDPR,TRERF1,GNG12,EP400,SMURF2,AXIN1,BTRC,BABAM2,RNF144A"
BP,regulation of amine metabolic process,33,2,0.03486771010983132,1,"PARK7,ALDH2,PNKD"
BP,positive regulation of peptidyl-threonine phosphorylation,29,2,0.034911424862800605,1,"CAB39,AXIN1"
BP,unidimensional cell growth,3,1,0.0349483511144274,1,BIN3
BP,regulation of acylglycerol transport,4,1,0.03504103101652001,1,LPCAT3
BP,regulation of triglyceride transport,4,1,0.03504103101652001,1,LPCAT3
CC,Cul7-RING ubiquitin ligase complex,4,1,0.035277161995909696,1,FBXW8
BP,organophosphate biosynthetic process,586,10,0.035303730428257823,1,"LPCAT3,CHP1,TTC7B,ACSL1,SERINC5,INPP5D,LCAT,PTAFR,TKT,MTMR3"
MF,acid-thiol ligase activity,31,2,0.03540836799515778,1,"ACSM6,ACSL1"
MF,chloride:monoatomic cation symporter activity,22,2,0.03565843318074718,1,"SLC12A4,SLC12A6"
BP,mammary gland epithelial cell proliferation,26,2,0.03567287935154521,1,"RREB1,BTRC"
MF,copper chaperone activity,7,1,0.035905625223514384,1,PARK7
MF,CTPase activity,5,1,0.036254381506895875,1,ENTPD7
BP,female courtship behavior,2,1,0.03631653336796127,1,THRA
BP,detection of virus,6,1,0.036612437304785514,1,SERINC5
MF,phosphatidic acid binding,23,2,0.03663453320483397,1,"PITPNC1,GRAMD1B"
MF,nuclear progesterone receptor binding,2,1,0.03675675178256632,1,TRERF1
MF,peroxiredoxin activity,8,1,0.036919099300042293,1,PARK7
CC,GATOR1 complex,3,1,0.03694131542327042,1,NPRL3
BP,phosphatidylinositol dephosphorylation,27,2,0.037044051700731814,1,"INPP5D,MTMR3"
MF,acetylesterase activity,5,1,0.037185746955281755,1,CEL
BP,phosphatidylcholine biosynthetic process,29,2,0.037777330746835064,1,"LPCAT3,LCAT"
BP,maternal process involved in parturition,6,1,0.03780596061419969,1,PTAFR
MF,platelet activating factor receptor activity,3,1,0.037881805557852664,1,PTAFR
MF,1-acylglycerophosphoethanolamine O-acyltransferase activity,4,1,0.03796591697333004,1,LPCAT3
MF,1-acylglycerophosphoserine O-acyltransferase activity,4,1,0.03796591697333004,1,LPCAT3
CC,microtubule cytoskeleton,1372,20,0.038018784445431365,1,"PATJ,CHP1,KIF1B,BICD2,UBR4,SERINC5,FBXW8,CCDC57,PDE4D,TRAPPC14,PRKCB,RPS6KA2,DST,SLMAP,CSTPP1,MCPH1,CAPG,AXIN1,DLG5,MAPKAPK2"
BP,positive regulation of long-chain fatty acid import into cell,3,1,0.03850541017591318,1,ACSL1
BP,penetration of zona pellucida,9,1,0.038613089408059686,1,B4GALT1
MF,transketolase or transaldolase activity,5,1,0.03861530629141978,1,TKT
BP,positive regulation of neutrophil degranulation,4,1,0.03873999674967714,1,PTAFR
BP,methylglyoxal catabolic process,4,1,0.03874622745503574,1,"PARK7,PNKD"
BP,methylglyoxal catabolic process to lactate,4,1,0.03874622745503574,1,"PARK7,PNKD"
MF,lipopolysaccharide immune receptor activity,6,1,0.038759844548305715,1,PTAFR
BP,biogenic amine biosynthetic process,37,2,0.0389832806171539,1,"PARK7,ALDH2"
MF,oleoyl-CoA ligase activity,3,1,0.03899605840859388,1,ACSL1
BP,sterol transport,141,4,0.03905755134161969,1,"LPCAT3,CEL,LCAT,GRAMD1B"
BP,regulation of anaphase-promoting complex-dependent catabolic process,5,1,0.03931207305806786,1,FZR1
BP,protein methylation,80,3,0.03935189670818735,1,"AUTS2,KANSL1,SMYD3"
BP,protein alkylation,80,3,0.03935189670818735,1,"AUTS2,KANSL1,SMYD3"
MF,phosphatidylinositol phosphate phosphatase activity,30,2,0.03939074806361749,1,"INPP5D,MTMR3"
BP,amine biosynthetic process,38,2,0.039581076572920475,1,"PARK7,ALDH2"
MF,short-chain carboxylesterase activity,6,1,0.03971359337824127,1,CEL
BP,"regulation of mitochondrial electron transport, NADH to ubiquinone",6,1,0.03977369180461157,1,PARK7
MF,adipokinetic hormone receptor activity,4,1,0.040074474163641086,1,ADIPOR1
CC,oxidoreductase complex,118,3,0.04018901783075301,1,"DLST,ETFB,OGDH"
BP,"pentose-phosphate shunt, non-oxidative branch",6,1,0.04030109910049437,1,TKT
BP,positive regulation of cellular response to hypoxia,4,1,0.04042880847336833,1,DNMT3A
BP,serotonin biosynthetic process,4,1,0.04044776792583564,1,ALDH2
BP,catabolic process,2597,30,0.04077249891391844,1,"CEL,PARK7,DLST,ETFB,ALDH2,ACSL1,ZNRF2,VPS39,UBR4,RYBP,PNKD,FBXW8,UBAC2,OGDH,FZR1,PDE4D,ANAPC11,NDFIP2,ENTPD7,SH3RF1,SMURF2,THRA,UBE2G1,RNF103,NPRL3,AXIN1,ZNRF1,CREG1,MTMR3,BTRC,MAPKAPK2,RNF144A"
BP,positive regulation of fibroblast growth factor production,4,1,0.041112536963804715,1,HEG1
MF,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",39,2,0.041159816932635304,1,"ALDH2,OGDH"
MF,creatine transmembrane transporter activity,4,1,0.04132801545084798,1,SLC16A12
BP,creatine transmembrane transport,4,1,0.04132801545084798,1,SLC16A12
BP,macrophage cytokine production,37,2,0.041351613143143416,1,"PRG2,MAPKAPK2"
BP,regulation of macrophage cytokine production,37,2,0.041351613143143416,1,"PRG2,MAPKAPK2"
BP,peptidyl-lysine modification,217,5,0.04136666122930468,1,"PARK7,AUTS2,KANSL1,EP400,SMYD3"
CC,BRISC complex,6,1,0.04158893852210206,1,BABAM2
MF,histone H3S10 kinase activity,4,1,0.041694690502462516,1,RPS6KA4
MF,monoatomic anion:monoatomic cation symporter activity,25,2,0.041719266113245626,1,"SLC12A4,SLC12A6"
MF,small protein activating enzyme binding,5,1,0.04189027127678673,1,PARK7
BP,lactam metabolic process,3,1,0.04189176946457466,1,SLC16A12
MF,N-acetyllactosamine synthase activity,5,1,0.04190891321200235,1,B4GALT1
BP,regulation of peptidyl-serine phosphorylation,137,4,0.04193725960863967,1,"PARK7,PDE4D,SMYD3,AXIN1"
BP,positive regulation of odontogenesis of dentin-containing tooth,3,1,0.042328318132971735,1,PRKCB
BP,L-serine biosynthetic process,5,1,0.04239344107409677,1,SERINC5
BP,ribonucleoside diphosphate catabolic process,8,1,0.042521807998845425,1,ENTPD7
BP,regulation of membrane depolarization during cardiac muscle cell action potential,5,1,0.0426285920051954,1,SLMAP
MF,oxoglutarate dehydrogenase (succinyl-transferring) activity,4,1,0.042721152011228745,1,OGDH
MF,R-SMAD binding,25,2,0.04282966820594031,1,"ZC3H3,AXIN1"
BP,regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide,6,1,0.042838683979735163,1,PARK7
BP,negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide,6,1,0.042838683979735163,1,PARK7
BP,negative regulation of proteasomal ubiquitin-dependent protein catabolic process,39,2,0.04287615873417623,1,"PARK7,RYBP"
BP,brain renin-angiotensin system,4,1,0.04293732449484916,1,RPS6KA2
BP,pyrimidine ribonucleoside diphosphate metabolic process,7,1,0.04301775816134674,1,ENTPD7
BP,UDP metabolic process,7,1,0.04301775816134674,1,ENTPD7
MF,histone H3T6 kinase activity,2,1,0.043123840258707954,1,PRKCB
BP,intestinal absorption,41,2,0.0431578734852002,1,"LPCAT3,CEL"
BP,positive regulation of erythrocyte differentiation,33,2,0.043218774794817325,1,"ETS1,INPP5D"
BP,axial mesoderm formation,3,1,0.04328828138870154,1,AXIN1
BP,negative regulation of dephosphorylation,35,2,0.0433732083937155,1,"CHP1,FKBP1A,URI1"
BP,cellular detoxification of aldehyde,9,1,0.04353249250437581,1,PARK7
BP,dibenzo-p-dioxin metabolic process,4,1,0.043606211487633044,1,PRKCB
BP,hormone-mediated signaling pathway,192,5,0.04387860788229687,1,"PARK7,ACSL1,ADIPOR1,TRERF1,THRA"
BP,hypotonic salinity response,4,1,0.04389881252823101,1,SLC12A6
BP,cellular hypotonic salinity response,4,1,0.04389881252823101,1,SLC12A6
BP,regulation of fat cell differentiation,146,4,0.044020771014597775,1,"METRNL,RREB1,TRIO,AXIN1"
BP,glyceraldehyde-3-phosphate metabolic process,6,1,0.044074858394258995,1,TKT
MF,phenylalanine-tRNA ligase activity,4,1,0.04409656166922346,1,FARSA
BP,phenylalanyl-tRNA aminoacylation,4,1,0.04409656166922346,1,FARSA
BP,negative regulation of relaxation of cardiac muscle,2,1,0.044224437493602296,1,PDE4D
BP,protein import,8,1,0.04449950988278807,1,ARHGEF5
BP,regulation of phospholipid metabolic process,35,2,0.04451990639226848,1,"CHP1,MTMR3"
MF,oxygen sensor activity,5,1,0.044597725861973136,1,PARK7
MF,adiponectin binding,3,1,0.04500923746906716,1,ADIPOR1
BP,response to bisphenol A,3,1,0.045209423846104047,1,DNMT3A
BP,cellular response to bisphenol A,3,1,0.045209423846104047,1,DNMT3A
CC,Gemini of coiled bodies,12,1,0.04530454471638724,1,GEMIN5
BP,positive regulation of catecholamine metabolic process,6,1,0.04531953929414609,1,PARK7
BP,positive regulation of dopamine metabolic process,6,1,0.04531953929414609,1,PARK7
BP,response to ketone,207,5,0.04541288683077963,1,"PARK7,TRERF1,PTAFR,SH3RF1,SMYD3"
BP,regulation of ubiquitin-specific protease activity,4,1,0.0454235013792278,1,PARK7
CC,transferase complex,844,12,0.045471767003294,1,"DLST,FBXW8,KANSL1,OGDH,FZR1,ANAPC11,CAB39,EP400,SMURF2,BTRC,BABAM2,RNF144A"
CC,A band,34,2,0.04574383036582168,1,"PPP1R12B,DST"
MF,mitogen-activated protein kinase binding,28,2,0.0458534494177112,1,"PTAFR,MAPKAPK2"
BP,regulation of keratinocyte differentiation,40,2,0.045945287597512555,1,"IL20,PRKCH"
MF,apolipoprotein A-I binding,5,1,0.04601803475421471,1,LCAT
BP,myeloid leukocyte mediated immunity,108,3,0.04609353860638093,1,"PTAFR,NDST2,GAB2"
BP,regulation of intestinal cholesterol absorption,9,1,0.046244506801086584,1,LPCAT3
MF,medium-chain fatty acid-CoA ligase activity,9,1,0.0467295500607186,1,ACSM6
MF,butyrate-CoA ligase activity,9,1,0.04693686493409067,1,ACSM6
BP,positive regulation of neutrophil activation,6,1,0.047037595286744706,1,PTAFR
CC,annulate lamellae,5,1,0.047052047492963246,1,BICD2
BP,indole-containing compound biosynthetic process,5,1,0.04705652000163772,1,ALDH2
BP,organic substance catabolic process,2151,25,0.04707272902530299,1,"CEL,PARK7,DLST,ETFB,ALDH2,ZNRF2,UBR4,RYBP,PNKD,FBXW8,UBAC2,OGDH,FZR1,PDE4D,ANAPC11,NDFIP2,ENTPD7,SH3RF1,SMURF2,THRA,UBE2G1,RNF103,AXIN1,ZNRF1,BTRC,MAPKAPK2,RNF144A"
MF,RNA polymerase II complex binding,35,2,0.047427514816471464,1,"SMYD3,URI1"
MF,retinyl-palmitate esterase activity,7,1,0.04743055628030793,1,CEL
MF,U1 snRNA binding,7,1,0.047503439803311814,1,GEMIN5
BP,courtship behavior,3,1,0.047639173438092514,1,THRA
BP,negative regulation of intracellular protein transport,43,2,0.04810338525474643,1,"CHP1,PARK7,UBAC2"
BP,regulation of TRAIL-activated apoptotic signaling pathway,6,1,0.048262080759794,1,PARK7
CC,MAML1-RBP-Jkappa- ICN1 complex,3,1,0.04865561726208854,1,MAML1
BP,regulation of angiotensin levels in blood,10,1,0.04867209881772135,1,NDST2
MF,glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity,7,1,0.04908856452390031,1,ALDH2
BP,ethanol catabolic process,12,1,0.04930603396313013,1,ALDH2
CC,vesicle,4084,44,0.04943501429126683,1,"PATJ,CEL,SCGN,CHP1,PARK7,DSC1,ALDH2,ZNRF2,AAK1,MON2,KIF1B,RHOBTB2,BICD2,VPS39,UBR4,SERINC5,B4GALT1,METRNL,ITIH1,LCAT,CAB39,NDFIP2,TRAPPC14,PRG2,PRKCB,PRKCH,GNG12,ENTPD7,PTAFR,RREB1,TMBIM1,DST,TKT,UBE2G1,RIN3,SLC66A2,CAPG,AXIN1,ANXA9,ZNRF1,CREG1,SNX21,MAPKAPK2,CD9,RNF144A"
