ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
BP,regulation of phosphatidylinositol dephosphorylation,6,1,0.04353765076444153,1,MTMR3
BP,intestinal hexose absorption,5,1,0.043842560723002674,1,VIL1
MF,calcium-independent protein kinase C activity,3,1,0.044165981354405755,1,PRKCH
BP,positive regulation of microglial cell activation,10,1,0.04417638494356799,1,TREM2
BP,regulation of actin nucleation,39,2,0.04424476510677906,1,"VIL1,SCIN"
BP,dendritic cell differentiation,45,2,0.044430788533836724,1,"BATF2,TREM2"
MF,syndecan binding,5,1,0.04508122797426127,1,TNC
BP,ketone body biosynthetic process,6,1,0.04515342033869355,1,AACS
BP,negative regulation of protein-containing complex disassembly,80,3,0.04517446465783558,1,"PLEKHH2,VIL1,SCIN"
BP,positive regulation of humoral immune response mediated by circulating immunoglobulin,7,1,0.04519203319815872,1,TREM2
BP,negative regulation of ribosome biogenesis,7,1,0.04526345769470813,1,SHQ1
BP,macrophage colony-stimulating factor signaling pathway,7,1,0.04529621743844556,1,TREM2
BP,negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation,5,1,0.04541610345589588,1,NCK2
BP,negative regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress,4,1,0.04544917744243922,1,NCK2
BP,intracellular glucose homeostasis,156,4,0.04568114994907351,1,"EFNA5,STXBP4,TREM2,PTPRN2,BRSK2"
BP,positive regulation of high voltage-gated calcium channel activity,4,1,0.04576851173391929,1,CACNB2
BP,aggresome assembly,6,1,0.04582542400147968,1,BAG3
MF,G protein-coupled acetylcholine receptor activity,7,1,0.04601867349846633,1,CHRM1
BP,positive regulation of transporter activity,94,3,0.04607061100021338,1,"FXYD2,TREM2,CACNB2"
BP,phagocytosis,234,5,0.046138333966782144,1,"RAB31,HCK,ITGAL,TREM2,MARCO"
BP,regulation of actin filament organization,269,6,0.04614409411626348,1,"PLEKHH2,HCK,CCDC88A,VIL1,NCK2,SCIN"
BP,C-X-C chemokine receptor CXCR4 signaling pathway,5,1,0.04650547859065509,1,TREM2
BP,multi-ciliated epithelial cell differentiation,9,1,0.04679635499086772,1,CEP152
BP,regulation of astrocyte activation,8,1,0.04709190946370579,1,TREM2
MF,lysophosphatidic acid binding,8,1,0.04738289079035331,1,VIL1
BP,retinoic acid receptor signaling pathway,32,2,0.04806472258172713,1,"ESRRG,THRA"
BP,lymphocyte migration,121,3,0.04816257961888491,1,"LRCH1,ITGAL,SAA1"
BP,negative regulation of T cell migration,6,1,0.048244352604395004,1,LRCH1
MF,inositol tetrakisphosphate kinase activity,5,1,0.048441950235281875,1,ITPKB
MF,inositol trisphosphate kinase activity,5,1,0.048441950235281875,1,ITPKB
MF,lipid binding,839,12,0.048690375106203325,1,"ADAP1,CPNE4,ESRRG,HCK,TREM2,CCDC88A,SNX6,PLEKHA1,VIL1,SCIN,CYTH1,SH3PXD2A"
BP,positive regulation of apoptotic cell clearance,8,1,0.049532114065402914,1,TREM2
BP,lactate transport,7,1,0.0500973388217475,1,SLC16A3
BP,lactate transmembrane transport,7,1,0.0500973388217475,1,SLC16A3
BP,regulation of inflammatory response to antigenic stimulus,48,2,0.05016486378202765,1,"HCK,TREM2"
BP,negative regulation of T-helper 2 cell differentiation,5,1,0.050520985471555216,1,HLX
BP,membrane depolarization during atrial cardiac muscle cell action potential,3,1,0.050583068717587165,1,CACNB2
BP,positive regulation of lipoprotein particle clearance,11,1,0.051158707499919076,1,TREM2
BP,regulation of RNA polymerase II transcription preinitiation complex assembly,7,1,0.05122614061397909,1,THRA
BP,apoptotic cell clearance,47,2,0.05174909351469216,1,"TREM2,MARCO"
BP,pyruvate transmembrane transport,7,1,0.05188189967763799,1,SLC16A3
BP,positive regulation of protein localization,473,8,0.05198292948386922,1,"ARIH2,CHRM1,TREM2,CCDC88A,PRKCH,AACS,VIL1,BAG3"
MF,protein-arginine omega-N monomethyltransferase activity,6,1,0.05200894638516744,1,PRMT8
BP,positive regulation of antigen processing and presentation,9,1,0.052027017886134376,1,TREM2
BP,regulation of ribosome biogenesis,9,1,0.05203543343979077,1,SHQ1
MF,ubiquitin ligase activator activity,7,1,0.05205010305005175,1,FZR1
BP,response to lipoteichoic acid,10,1,0.05213648393798804,1,TREM2
BP,cellular response to lipoteichoic acid,10,1,0.05213648393798804,1,TREM2
BP,regulation of neuron projection development,453,9,0.0522979656669568,1,"EHD1,EFNA5,KIF13B,FBXW8,CCDC88A,CAMK2G,KREMEN1,STK24,BRSK2"
MF,voltage-gated calcium channel activity involved in AV node cell action potential,3,1,0.052323211061057015,1,CACNB2
MF,N-methyltransferase activity,99,3,0.05260833973860796,1,"SETD1B,NNMT,PRMT8"
MF,phosphatidylinositol binding,276,6,0.05263148534256893,1,"ADAP1,CCDC88A,SNX6,VIL1,SCIN,SH3PXD2A"
BP,regulation of protein depolymerization,86,3,0.052881081313736984,1,"PLEKHH2,VIL1,SCIN"
CC,Barr body,7,1,0.05300100540453656,1,SMCHD1
BP,cellular response to amyloid-beta,43,2,0.053238526211117035,1,"TREM2,SNX6"
BP,retinal bipolar neuron differentiation,8,1,0.05336717762254918,1,PRDM1
BP,negative regulation of immune response,204,4,0.05366476773445922,1,"HCK,HLA-A,HLX,TREM2"
CC,tenascin complex,4,1,0.053845474995977485,1,TNC
BP,regulation of protein transport,506,8,0.05396879737141469,1,"ARIH2,CHRM1,EFNA5,STXBP4,TREM2,SAA1,AACS,BRSK2,BAG3"
BP,positive regulation of potassium ion transport,44,2,0.053979764963569224,1,"FXYD2,TREM2"
BP,regulation of glial cell proliferation,41,2,0.05415053442757804,1,"CHRM1,PRKCH"
BP,positive regulation of translation in response to endoplasmic reticulum stress,5,1,0.05437802034787492,1,NCK2
BP,antigen processing and presentation of exogenous peptide antigen via MHC class I,8,1,0.05472626220566762,1,HLA-A
BP,peptidyl-arginine methylation,7,1,0.05475915947354277,1,PRMT8
BP,NAD biosynthesis via nicotinamide riboside salvage pathway,10,1,0.054773215469767905,1,NNMT
BP,regulation of neutrophil apoptotic process,7,1,0.054937371135888306,1,ITPKB
BP,protein deneddylation,11,1,0.05518176557471757,1,COPS3
MF,dynein intermediate chain binding,37,2,0.055264373329628,1,"DYNLT5,BAG3"
CC,podosome,31,2,0.05540323742223792,1,"SCIN,SH3PXD2A"
BP,negative regulation of transcription initiation by RNA polymerase II,6,1,0.05569986603915699,1,THRA
BP,positive regulation of cell population proliferation,1271,16,0.05574296810559583,1,"EHD1,E2F3,EFNA5,STXBP4,FBXW8,HCK,HLA-A,HLX,HOXA3,TNC,FZR1,DEF8,CCDC88A,PRKCH,VIL1,STK24,NCK2"
BP,regulation of female receptivity,7,1,0.055771428490455736,1,THRA
BP,female mating behavior,7,1,0.055771428490455736,1,THRA
BP,cyclooxygenase pathway,9,1,0.05577508816412099,1,TBXAS1
CC,GARP complex,4,1,0.05592578359602136,1,VPS53
BP,leukocyte activation,946,12,0.05594315690179927,1,"BATF2,KIF13B,HLA-A,HLX,ITGAL,ITPKB,TREM2,DOCK10,PRDM1,NCK2,SANBR,HDAC9"
CC,EARP complex,4,1,0.055957968215600604,1,VPS53
MF,glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity,6,1,0.056198586640865536,1,CHSY3
BP,sequestering of actin monomers,10,1,0.05630079475701795,1,SCIN
MF,peroxisome targeting sequence binding,5,1,0.05661092682587166,1,BABAM2
BP,protein retention in Golgi apparatus,5,1,0.056696110094777125,1,VPS13D
BP,peptide hormone secretion,241,5,0.056766081072410456,1,"EFNA5,STXBP4,PTPRN2,AACS,CAMK2G,BRSK2"
BP,pyruvate transport,8,1,0.057336250311134526,1,SLC16A3
BP,response to gonadotropin-releasing hormone,8,1,0.05750140382032047,1,TCF12
BP,protection from natural killer cell mediated cytotoxicity,6,1,0.057564164221145485,1,HLA-A
BP,alpha-beta T cell activation,176,4,0.05797396369626741,1,"HLA-A,HLX,ITPKB,PRDM1"
BP,neutrophil apoptotic process,8,1,0.0582185045087216,1,ITPKB
CC,BRCA1-A complex,8,1,0.05834722889757904,1,BABAM2
BP,cellular response to epidermal growth factor stimulus,42,2,0.05835134615750637,1,"SNX6,VIL1"
BP,positive regulation of cation channel activity,49,2,0.05880141796357557,1,"TREM2,CACNB2"
BP,regulation of ATP-dependent activity,62,2,0.05885741858640718,1,"FXYD2,BRSK2"
BP,"positive regulation of synaptic transmission, cholinergic",6,1,0.059258649252811026,1,NALCN
BP,negative regulation of sequestering of triglyceride,6,1,0.05931314212689624,1,TREM2
BP,common myeloid progenitor cell proliferation,9,1,0.059396627174434204,1,ITPKB
BP,adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway,8,1,0.05943054902475739,1,CHRM1
BP,positive regulation of voltage-gated calcium channel activity,7,1,0.05956361672778557,1,CACNB2
BP,signal transduction in response to DNA damage,189,4,0.060149586805873456,1,"FZR1,NEK11,COPS3,BABAM2"
BP,peptidyl-lysine deacetylation,7,1,0.06023483399005533,1,HDAC9
BP,chemokine (C-X-C motif) ligand 12 signaling pathway,7,1,0.06025475766382514,1,TREM2
BP,leukocyte activation involved in immune response,299,5,0.0603200571506336,1,"HLX,ITGAL,TREM2,DOCK10,SANBR"
MF,thyroid hormone binding,6,1,0.06035343368857018,1,THRA
MF,protein-arginine omega-N asymmetric methyltransferase activity,7,1,0.06058114043483521,1,PRMT8
BP,parathyroid gland development,7,1,0.06066822421265029,1,HOXA3
BP,regulation of proteasomal protein catabolic process,196,4,0.06076474853232968,1,"ARIH2,FBXW8,FZR1,TREM2"
BP,protein transport,1563,18,0.0609093996445029,1,"ARIH2,EHD1,RAB31,CHRM1,AP1S3,E2F3,EFNA5,KIF13B,STXBP4,TREM2,VPS13D,VPS53,PTPRN2,SNX6,SAA1,AACS,CAMK2G,BRSK2,BAG3"
BP,lymphocyte activation involved in immune response,211,4,0.06094186957044803,1,"HLX,ITGAL,DOCK10,SANBR"
BP,mesenchymal-epithelial cell signaling,7,1,0.06108734793473043,1,TNC
BP,T cell mediated immune response to tumor cell,9,1,0.06148611277367667,1,HLA-A
BP,peptide secretion,246,5,0.06171475504357382,1,"EFNA5,STXBP4,PTPRN2,AACS,CAMK2G,BRSK2"
BP,actin filament capping,40,2,0.06205579398803542,1,"VIL1,SCIN"
BP,regulation of apoptotic cell clearance,10,1,0.06258946019253282,1,TREM2
BP,negative regulation of p38MAPK cascade,8,1,0.06358781327683494,1,TREM2
BP,negative regulation of PERK-mediated unfolded protein response,6,1,0.06370749322298395,1,NCK2
BP,positive regulation of mitophagy,8,1,0.06376503683909354,1,VPS13D
BP,regulation of synapse pruning,6,1,0.06388669675147611,1,TREM2
BP,constitutive heterochromatin formation,13,1,0.06398662553473963,1,SMCHD1
BP,negative regulation of DNA-templated transcription initiation,7,1,0.06415242216455178,1,THRA
BP,microglial cell proliferation,9,1,0.06432345254210209,1,TREM2
BP,T cell extravasation,12,1,0.06434454901919175,1,ITGAL
BP,small nucleolar ribonucleoprotein complex assembly,12,1,0.0643623392791632,1,SHQ1
CC,trans-Golgi network membrane,103,3,0.06436490194783623,1,"RAB31,AP1S3,VPS53"
BP,positive regulation of protein localization to cilium,7,1,0.06463472758934678,1,CCDC88A
BP,positive regulation of amyloid-beta clearance,8,1,0.06468326935881014,1,TREM2
BP,peripheral nervous system axon regeneration,10,1,0.06471412665708773,1,TNC
BP,mitotic G2/M transition checkpoint,53,2,0.06482487415020852,1,"FZR1,BABAM2"
BP,"regulation of complement activation, classical pathway",9,1,0.0649031422873764,1,TREM2
BP,response to epidermal growth factor,46,2,0.06492913283386127,1,"SNX6,VIL1"
BP,negative regulation of toll-like receptor 2 signaling pathway,7,1,0.06495781020885663,1,TREM2
CC,calcium- and calmodulin-dependent protein kinase complex,5,1,0.06507634782859414,1,CAMK2G
BP,protein targeting to vacuole,48,2,0.06513239000922384,1,"VPS13D,VPS53"
BP,cell activation involved in immune response,303,5,0.06541763515029998,1,"HLX,ITGAL,TREM2,DOCK10,SANBR"
MF,hydroperoxy icosatetraenoate dehydratase activity,7,1,0.06561015820424691,1,TBXAS1
BP,CAMKK-AMPK signaling cascade,9,1,0.0656230319744307,1,TREM2
MF,interleukin-1 binding,9,1,0.06565291495238901,1,PXDN
BP,response to peptidoglycan,13,1,0.06581695309548656,1,TREM2
BP,regulation of supramolecular fiber organization,385,7,0.0664213163738059,1,"PLEKHH2,HCK,TREM2,CCDC88A,VIL1,NCK2,SCIN"
BP,positive regulation of cell projection organization,355,7,0.06646533492628805,1,"EHD1,EFNA5,FBXW8,DEF8,CCDC88A,VIL1,STK24"
BP,protein localization,2474,27,0.06657875509435439,1,"ARIH2,EHD1,RAB31,CHRM1,AP1S3,E2F3,EFNA5,KIF13B,STXBP4,GORASP2,ITGAL,TREM2,VPS13D,VPS53,CCDC88A,PRKCH,PTPRN2,SNX6,PLEKHA1,SAA1,AACS,VIL1,CACNB2,MCPH1,CAMK2G,SCIN,BRSK2,BAG3"
MF,superoxide-generating NADPH oxidase activator activity,10,1,0.06676042403710282,1,SH3PXD2A
BP,establishment or maintenance of transmembrane electrochemical gradient,11,1,0.06693436353440431,1,FXYD2
BP,regulation of thyroid hormone mediated signaling pathway,7,1,0.06698373258410338,1,THRA
BP,export from cell,900,12,0.06708779099046296,1,"RAB31,EFNA5,STXBP4,GRM4,HCK,FXYD2,TREM2,PTPRN2,SAA1,AACS,CAMK2G,SCIN,BRSK2"
MF,protein serine kinase activity,359,7,0.06712251103828941,1,"PRKCH,MOK,RPS6KA1,CDK11A,NEK11,CAMK2G,STK24,BRSK2,CDK11B"
BP,regulation of apoptotic process,1490,17,0.06722467805012321,1,"RNPS1,RFFL,E2F3,DDAH2,GRM4,HCK,ITPKB,TREM2,SHQ1,PRKCH,SNX6,RPS6KA1,THRA,BTG2,NCK2,SCIN,BAG3,BABAM2"
BP,protein localization to membrane,597,9,0.06727846307451218,1,"EHD1,RAB31,GORASP2,ITGAL,TREM2,CCDC88A,PRKCH,VIL1,CACNB2"
BP,cellular ketone body metabolic process,9,1,0.06730591877372488,1,AACS
BP,regulation of establishment of protein localization,531,8,0.06743672777459264,1,"ARIH2,CHRM1,EFNA5,STXBP4,TREM2,SAA1,AACS,BRSK2,BAG3"
MF,protein kinase B binding,10,1,0.06749997028578172,1,CCDC88A
BP,eiF2alpha phosphorylation in response to endoplasmic reticulum stress,7,1,0.0675100866723583,1,NCK2
BP,response to glucose,192,4,0.06782082795001898,1,"EFNA5,STXBP4,TREM2,PTPRN2,BRSK2"
BP,regulation of synaptic vesicle clustering,6,1,0.06814152796851723,1,BRSK2
BP,lamellipodium organization,91,3,0.068312278595817,1,"CCDC88A,VIL1,NCK2"
BP,osteoclast fusion,6,1,0.06862411538303778,1,SH3PXD2A
BP,regulation of microvillus length,7,1,0.06866705683101454,1,VIL1
BP,macrophage migration,61,2,0.06882648444127785,1,"TREM2,SAA1"
BP,rhombomere development,8,1,0.06888455951658959,1,HOXB3
BP,positive regulation of protein localization to membrane,104,3,0.06891854054190907,1,"TREM2,PRKCH,VIL1"
BP,cellular macromolecule localization,2484,27,0.06902908254518149,1,"ARIH2,EHD1,RAB31,CHRM1,AP1S3,E2F3,EFNA5,KIF13B,STXBP4,GORASP2,ITGAL,TREM2,VPS13D,VPS53,CCDC88A,PRKCH,PTPRN2,SNX6,PLEKHA1,SAA1,AACS,VIL1,CACNB2,MCPH1,CAMK2G,SCIN,BRSK2,BAG3"
BP,negative regulation of amyloid fibril formation,13,1,0.06950829027856191,1,TREM2
BP,regulation of protein secretion,266,5,0.06975844331538944,1,"EFNA5,STXBP4,TREM2,SAA1,AACS,BRSK2"
MF,beta-2-microglobulin binding,8,1,0.06989205664851808,1,HLA-A
BP,regulation of protein localization to plasma membrane,108,3,0.06999618269320793,1,"TREM2,PRKCH,VIL1"
MF,monocarboxylic acid transmembrane transporter activity,62,2,0.07001719194518283,1,"SLC6A8,SLC16A3"
MF,anaphase-promoting complex binding,9,1,0.07041011488587455,1,FZR1
BP,ketone body metabolic process,10,1,0.07044798340607346,1,AACS
BP,positive regulation of protein deacetylation,12,1,0.07045922261341446,1,NNMT
BP,regulation of translation initiation in response to endoplasmic reticulum stress,8,1,0.07059608335745657,1,NCK2
BP,thyroid hormone mediated signaling pathway,8,1,0.07064062619813434,1,THRA
BP,positive regulation of ATP biosynthetic process,11,1,0.07093288776391721,1,TREM2
BP,ribosome disassembly,13,1,0.07094863112449461,1,MTIF3
BP,positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,10,1,0.07095330962132583,1,NCK2
MF,phosphatidylcholine flippase activity,5,1,0.07119307292783232,1,ATP10B
MF,polyubiquitin modification-dependent protein binding,57,2,0.0715264498066698,1,"FAAP20,BABAM2"
BP,negative regulation of supramolecular fiber organization,165,4,0.07152851593126872,1,"PLEKHH2,TREM2,VIL1,SCIN"
BP,positive regulation of glial cell migration,13,1,0.071618094659245,1,TREM2
BP,autophagic cell death,9,1,0.07177600376923551,1,TREM2
BP,response to hexose,197,4,0.07189125055169698,1,"EFNA5,STXBP4,TREM2,PTPRN2,BRSK2"
BP,regulation of mRNA processing,128,3,0.07246182674736279,1,"CELF2,RNPS1,RBFOX3,CDK11A,CDK11B"
BP,response to amyloid-beta,53,2,0.07264823212631963,1,"TREM2,SNX6"
BP,positive regulation of translation in response to stress,7,1,0.0726550178657853,1,NCK2
MF,gamma-aminobutyric acid:sodium:chloride symporter activity,6,1,0.0727354449625917,1,SLC6A8
BP,calmodulin dependent kinase signaling pathway,11,1,0.07287769596755196,1,TREM2
MF,phospholipid binding,482,8,0.07303423417265431,1,"ADAP1,CPNE4,TREM2,CCDC88A,SNX6,VIL1,SCIN,SH3PXD2A"
BP,regulation of lipid storage,54,2,0.07304886089445417,1,"EHD1,TREM2"
BP,cell activation,1091,13,0.0731423142271769,1,"BATF2,KIF13B,HLA-A,HLX,ITGAL,ITPKB,TREM2,DOCK10,RPS6KA1,SAA1,PRDM1,NCK2,SANBR,HDAC9"
BP,positive regulation of cholesterol storage,8,1,0.07334426764763599,1,EHD1
BP,positive regulation of vascular associated smooth muscle cell apoptotic process,11,1,0.07340774960568175,1,E2F3
MF,neurotrophin TRK receptor binding,6,1,0.0734453024284242,1,EFNA5
MF,neurotrophin TRKA receptor binding,6,1,0.0734453024284242,1,EFNA5
BP,regulation of T-helper 1 cell differentiation,11,1,0.07346253437908423,1,HLX
BP,positive regulation of alpha-beta T cell differentiation,52,2,0.07356778988595745,1,"HLX,ITPKB"
MF,"inositol 1,3,4,5 tetrakisphosphate binding",5,1,0.07362829314069619,1,ADAP1
BP,localization within membrane,688,10,0.07389806889170947,1,"EHD1,RAB31,GORASP2,ITGAL,TREM2,VPS53,CCDC88A,PRKCH,VIL1,CACNB2"
BP,regulation of NK T cell differentiation,6,1,0.0742573776352704,1,PRDM1
BP,regulation of actin filament-based process,375,7,0.07449546668621429,1,"PLEKHH2,EFNA5,HCK,CCDC88A,VIL1,NCK2,SCIN"
BP,regulation of lipoprotein lipase activity,16,1,0.07467196955776782,1,HDAC9
BP,positive regulation of ubiquitin-dependent protein catabolic process,113,3,0.07503879185707485,1,"ARIH2,FBXW8,FZR1"
BP,DNA damage checkpoint signaling,126,3,0.07511578057221993,1,"FZR1,NEK11,BABAM2"
BP,regulation of potassium ion transmembrane transporter activity,57,2,0.07531576536288116,1,"FXYD2,TREM2"
MF,calcium-dependent protein serine/threonine phosphatase activity,7,1,0.07531660041749616,1,CAMK2G
BP,peptide transport,262,5,0.07562721437159733,1,"EFNA5,STXBP4,PTPRN2,AACS,CAMK2G,BRSK2"
BP,hemopoiesis,943,12,0.07565446035899474,1,"ARIH2,BATF2,HLX,HOXB3,ITPKB,TREM2,DOCK10,PRDM1,THRA,SCIN,SH3PXD2A,HDAC9"
BP,positive regulation of telomerase RNA localization to Cajal body,15,1,0.07567275910429566,1,SHQ1
BP,positive regulation of ubiquitin protein ligase activity,9,1,0.07572709642536676,1,FZR1
CC,retromer complex,12,1,0.075855447035729745,1,SNX6
CC,endocytic vesicle,344,6,0.07589114863565186,1,"EHD1,RAB31,STXBP4,HLA-A,SAA1,CAMK2G,MARCO"
CC,MHC class I peptide loading complex,8,1,0.07599460292624594,1,HLA-A
BP,high-density lipoprotein particle clearance,18,1,0.07682270409345354,1,TREM2
BP,trophoblast giant cell differentiation,12,1,0.0773815571018461,1,PRDM1
BP,protein deacetylation,58,2,0.07757635095605359,1,"NNMT,HDAC9"
BP,immune system process,2488,24,0.07769128463296965,1,"BATF2,LRCH1,KIF13B,STXBP4,HCK,HLA-A,HLX,HOXA3,IFNAR2,ITGAL,ITPKB,TREM2,DOCK10,PRKCH,PLEKHA1,SAA1,PRDM1,TCF12,THRA,PXDN,NCK2,SANBR,SCIN,MARCO,HDAC9"
BP,positive regulation of ATP metabolic process,12,1,0.07771266969847976,1,TREM2
BP,lysosomal membrane organization,14,1,0.07794966787381044,1,ATP10B
BP,secretion by cell,822,11,0.07797819278626544,1,"RAB31,EFNA5,STXBP4,GRM4,HCK,TREM2,PTPRN2,SAA1,AACS,CAMK2G,SCIN,BRSK2"
BP,detection of molecule of bacterial origin,13,1,0.07839643110557215,1,TREM2
BP,type I pneumocyte differentiation,8,1,0.07840474316029679,1,THRA
CC,basement membrane,90,3,0.07846625501491111,1,"EFNA5,TNC,PXDN"
